-5.458,89.006,21.062,151.742,129.684,180.045,2.641,18
-5.375,99.128,21.074,126.488,122.998,180.045,2.622,17.6
-5.125,123.119,21.054,82.563,99.856,186.604,2.606,14.2
-4.875,133.034,21.054,70.508,87.914,186.607,2.621,11.3
-4.833,130.385,21.041,54.372,80.401,183.329,2.644,10.2
-4.958,118.091,21.062,53.862,82.211,180.324,2.653,11.6
-5.208,94.156,21.212,78.08,89.876,177.312,2.658,14.5
-5.376,80.251,21.412,149.506,94.883,176.767,2.662,15.7
-5.75,80.765,21.412,114.286,101.736,179.641,2.654,17.6
-5.75,90.012,21.412,84.996,89.396,183.743,2.649,18.9
-5.833,99.754,21.412,83.123,54.803,192.9,2.645,19.3
-6.042,102.083,21.412,54.31,35.544,195.902,2.653,18.4
-6.375,101.625,21.412,39.963,25.407,194.809,2.671,16.8
-6.5,88.88,21.412,9.104,23.75,188.661,2.699,14.4
-6.417,80.175,21.372,15.344,24.561,185.38,2.706,14.7
-6.292,68.199,21.166,106.122,29.307,174.182,2.705,15.9
-6.416,63.752,21.062,169.337,43.881,168.837,2.695,16.7
-6.833,64.366,21.041,108.956,90.389,169.103,2.676,17.7
-7,68.133,21.054,98.945,133.839,171.846,2.666,18.6
-7.25,73.882,21.034,194.812,119.664,173.896,2.656,17
-7.167,78.755,21.034,145.504,109.787,175.261,2.657,16.3
-7.125,87.733,21.034,66.456,95.43,175.123,2.654,15
-7.167,93.689,21.034,87.43,87.1,175.261,2.648,14.4
-7.21,100.249,21.034,60.845,80.645,177.719,2.634,14.4
-7.129,102.623,21.034,79.925,82.223,180.452,2.62,14.8
-7.212,99.795,21.034,79.818,87.361,181.82,2.615,14.9
-7.254,98.209,21.034,125.667,102.36,184.143,2.616,15.4
-10.641,110.317,20.897,96.934,246.651,183.739,2.583,13.3
-10.89,100.012,20.757,141.804,248.829,188.651,2.588,16.7
-11.223,99.792,20.823,174.265,255.888,186.203,2.59,16
-12.059,99.395,20.828,146.26,293.941,186.338,2.591,13
-12.474,101.905,20.81,111.695,321.839,187.703,2.589,11
-12.518,106.624,20.782,269.023,345.098,190.849,2.581,11.1
-12.273,105.503,20.757,247.725,348.827,194.399,2.575,13.7
-12.19,109.377,20.757,250.096,380.332,192.483,2.587,15.8
-12.07,109.229,20.823,239.875,409.599,192.076,2.605,16.5
-12.031,109.686,20.869,329.237,381.617,191.804,2.614,15.1
-12.031,113.374,20.869,224.699,288.974,189.071,2.617,11.4
-12.031,114.748,20.815,203.886,242.805,185.79,2.612,9.5
-12.25,117.059,20.914,98.634,213.227,190.291,2.608,9.5
-12.333,114.652,20.996,169.846,211.685,188.661,2.619,8.5
-12.208,109.472,21.034,152.242,239.849,185.373,2.636,7.3
-12,105.724,21.034,191.672,291.789,182.913,2.643,6.8
-11.708,102.459,21.034,421.776,402.65,180.317,2.641,7.1
-11.625,103.002,21.034,417.204,474.649,180.048,2.632,8.4
-11.75,108.75,21.034,316.994,593.291,187.837,2.618,10.5
-11.833,110.791,21.034,316.244,591.293,192.759,2.608,10.9
-11.958,111.459,20.988,298.756,582.717,196.174,2.602,11
-12.208,108.817,20.856,397.662,548.889,197.68,2.601,10.6
-12.375,104.944,20.777,336.33,511.518,196.86,2.602,10.3
-12.25,104.126,20.757,319.493,401.65,194.813,2.605,9.1
-12.25,101.174,20.744,226.364,349.024,193.992,2.616,8.7
-12.167,99.228,20.724,168.944,307.014,190.839,2.631,7.8
-12.125,98.269,20.711,198.3,302.131,188.654,2.639,7.4
-12.25,99.901,20.716,269.376,320.151,186.331,2.637,6.8
-12.5,106.064,20.757,401.559,344.728,184.966,2.621,6
-12.25,112.437,20.716,350.499,398.493,184.966,2.616,5.8
-12.25,115.436,20.81,260.277,421.768,184.694,2.618,5.7
-12.208,114.379,20.914,266.488,418.958,184.012,2.619,5.9
-12.125,107.879,21.034,298.007,388.791,182.506,2.619,6.5
-12.125,105.13,21.034,350.922,386.458,181.685,2.614,6.6
-12,98.885,21.034,208.918,423.36,184.553,2.613,7.4
-12,104.762,21.034,249.594,428.583,185.928,2.62,7.5
-12,114.823,21.034,332.826,419.694,186.879,2.633,7.4
-11.916,122.593,21.034,369.128,400.8,187.427,2.64,7.3
-11.416,131.417,21.034,284.025,357.2,188.385,2.644,7.4
-10.75,132.249,21.034,274.979,322.651,188.658,2.641,8.2
-10.375,127.938,21.034,192.256,323.979,195.63,2.624,8.9
-10.125,122.774,21.034,213.6,312.608,194.265,2.611,8.5
-9.667,116.192,21.008,418.609,326.208,192.214,2.587,7.3
-9.417,113.834,20.889,328.144,375.747,190.711,2.582,6.7
-9.25,113.126,20.678,172.148,455.682,189.071,2.589,6.6
-8.751,112.439,20.638,437.048,417.483,179.241,2.605,6.9
-8.5,110.392,20.638,576.429,431.67,180.045,2.629,6.8
-8.208,102.95,20.638,213.187,467.549,181.551,2.641,6.1
-7.958,96.514,20.638,234.783,469.926,182.233,2.642,5.7
-7.458,86.58,20.737,410.198,465.229,182.778,2.642,5.6
-7.125,79.625,20.935,310.745,503.491,183.326,2.638,6.2
-7.129,74.752,21.034,406.208,563.756,187.017,2.617,8.2
-7.212,74.334,21.034,409.339,532.76,189.202,2.614,9
-7.337,73.917,21.034,288.208,517.508,192.483,2.615,9
-7.462,75.39,21.034,336.808,514.829,194.124,2.619,8.3
-7.712,79.164,21.034,300.863,512.047,193.313,2.626,7
-7.879,80.377,21.034,405.189,517.893,189.478,2.629,6.8
-7.965,81.293,21.034,368.163,515.649,189.205,2.621,6.9
-8.008,80.04,21.034,313.986,497.633,187.699,2.615,7
-8.008,78.833,21.034,296.745,478.214,187.837,2.608,7.3
-8.133,78.771,21.034,252.225,460.09,191.939,2.597,7.6
-8.383,80.062,21.034,235.253,467.723,196.86,2.597,7.5
-8.633,77.001,21.034,328.264,506.456,196.45,2.605,7.9
-8.633,75.876,21.034,393.14,526.603,196.178,2.618,7.4
-8.716,76.727,20.848,396.628,525.384,193.855,2.634,6.4
-8.799,79.388,20.716,325.631,497.017,189.763,2.64,5.7
-8.924,85.779,20.638,232.769,432.94,182.647,2.64,4.8
-9.008,90.752,20.638,250.354,395.769,180.452,2.638,4.4
-9.008,92.564,20.716,283.09,391.472,177.584,2.631,4.9
-8.841,93.48,20.798,323.4,413.368,176.764,2.633,4.9
-8.716,91.935,20.803,215.708,440.663,176.492,2.63,5.1
-8.466,87.896,20.744,177.628,481.075,177.584,2.621,5.5
-8.133,87.813,20.757,202.994,496.56,179.225,2.62,5.9
-8.258,82.69,20.638,247.874,504.375,185.783,2.612,7.4
-8.091,83.686,20.678,186.794,476.601,186.607,2.612,8.2
-8.091,79.113,20.737,293.004,426.19,187.289,2.605,9.4
-8.174,76.542,20.782,340.715,398.864,187.699,2.598,9.7
-8.132,76.709,20.869,227.708,385.584,186.738,2.594,9.3
-7.883,77.133,20.935,315.661,395.177,183.736,2.599,9.1
-7.633,84.003,20.897,194.544,402.581,184.966,2.604,7.9
-7.383,86.585,20.856,359.986,414.625,184.146,2.62,7.3
-7.258,90.667,20.81,240.606,445.677,183.188,2.634,6.4
-7.217,93.562,20.79,223.379,458.051,182.233,2.638,6.1
-7.137,96.561,20.777,266.996,457.783,180.865,2.64,6.2
-7.012,105.931,20.757,327.685,382.658,177.587,2.622,6.7
-7.012,111.139,20.744,250.007,375.02,181.134,2.614,7.5
-7.181,120.154,20.724,178.76,373.423,186.19,2.613,7.8
-7.266,124.681,20.729,230.565,379.8,188.11,2.614,7.9
-7.225,126.413,20.77,202.484,408.536,188.247,2.612,8
-7.144,124.618,20.798,294.76,444.582,187.424,2.613,8
-7.02,117.684,20.815,245.873,437.268,183.736,2.611,7.7
-7.106,114.06,20.803,244.606,369.978,183.188,2.607,7.3
-6.901,106.291,20.798,219.053,307.414,183.464,2.601,6.8
-6.779,99.731,20.815,71,281.784,183.874,2.596,7
-6.658,89.609,20.856,150.223,254.335,185.101,2.595,7.7
-6.41,83.695,20.856,126.583,244.09,187.014,2.602,8.1
-5.997,86.475,20.83,161.322,281.196,193.569,2.594,10.2
-5.711,90.245,20.869,125.997,335.492,198.77,2.582,11.9
-5.59,92.204,20.902,254.607,358.151,199.458,2.579,12.2
-5.375,93.729,20.909,360.908,344.168,199.734,2.587,11.6
-5.273,93.687,20.897,310.953,297.389,201.361,2.602,10.2
-5.152,93.373,20.955,155.606,256.093,191.528,2.614,8.9
-5.069,91.374,20.889,152.021,232.926,192.349,2.602,9.2
-4.78,88.375,20.749,239.746,206.761,191.118,2.588,9.1
-4.564,88.104,20.678,178.516,207.119,188.251,2.581,8.5
-4.254,92.369,20.638,155.755,241.529,182.919,2.572,7
-4.004,97.992,20.638,142.12,279.753,180.458,2.565,6.2
-3.877,102.12,20.638,213.236,348.969,177.997,2.547,5.3
-3.794,101.959,20.638,259.394,444.22,179.904,2.567,5.8
-3.71,97.021,20.638,524.873,520.909,180.865,2.589,6.4
-3.585,82.338,20.638,611.936,548.546,182.512,2.611,7
-3.502,72.305,20.638,313.98,489.608,185.79,2.604,7.4
-3.252,63.438,20.638,190.92,357.241,191.532,2.588,8
-3.169,64.563,20.638,239.366,316.253,194.537,2.577,8.8
-3.127,69.749,20.638,206.376,307.145,198.773,2.585,9.6
-3.044,71.813,20.704,253.214,326.425,199.458,2.593,9.8
-2.835,72.019,20.902,371.224,363.025,197.273,2.604,9.6
-2.752,73.435,21.034,315.9,381.821,195.633,2.622,9.2
-2.377,73.188,21.034,237.984,390.376,185.8,2.634,10
-1.961,72.273,20.942,252.353,384.326,185.242,2.628,11.2
-1.668,70.788,20.81,220.506,365.529,185.376,2.627,12.6
-1.46,66.619,20.638,355.941,300.192,187.293,2.629,13.9
-1.377,62.375,20.638,210,232.366,189.478,2.625,13.8
-1.127,61.907,20.638,136.848,169.338,188.247,2.614,13.9
-0.961,63.156,20.638,82.679,156.769,190.436,2.604,14.2
-0.878,69.05,20.638,91.362,145.969,194.534,2.588,15.1
-0.836,76.617,20.638,277.599,146.366,194.265,2.581,14.9
-0.795,90.551,20.638,194.004,169.068,191.663,2.578,12.5
-0.878,98.673,20.638,294.334,203.898,193.576,2.577,9.8
-1.004,104.054,20.696,163.552,272.798,187.847,2.595,5.9
-1.088,102.183,20.696,330.573,278.026,184.274,2.611,5.4
-1.213,90.107,20.658,164.425,297.415,181.958,2.619,5.6
-1.339,81.242,20.638,171.768,323.312,181.275,2.62,6.7
-1.506,74.617,20.638,253.74,358.2,180.455,2.621,8.4
-1.882,61.344,20.638,467.23,334.922,181.685,2.623,9.8
-1.966,61.844,20.678,358.492,366.888,183.053,2.618,9.3
-2.259,60.324,20.737,259.289,400.91,184.284,2.612,8.2
-2.426,60.238,20.762,232.174,404.715,184.829,2.607,8
-2.552,64.118,20.782,296.336,386.467,186.876,2.602,9.6
-2.637,68.679,20.795,299.845,370.902,189.881,2.605,11.6
-2.763,83.289,20.955,280.586,317.776,189.068,2.625,11.7
-2.848,87.613,20.93,223.082,273.759,187.972,2.634,10.4
-2.975,88.665,20.93,175.647,217.542,186.879,2.635,9.5
-3.143,84.096,20.93,149.214,195.518,186.607,2.627,9.5
-3.395,74.686,20.897,108.63,188.971,186.335,2.613,10.1
-3.396,71.938,20.856,121.949,195.43,185.787,2.61,10.6
-3.482,73.395,20.843,184.867,200.492,188.247,2.603,11.2
-3.527,76.914,20.864,178.582,229.438,189.75,2.596,11.6
-3.487,79.788,20.93,142.016,255.245,189.75,2.595,11.4
-3.52,84.058,21.034,282.428,269.202,190.432,2.601,10.5
-3.75,86.682,21.034,313.415,246.59,192.345,2.616,9.7
-3.875,93.195,21.034,224.667,259.074,187.014,2.653,8.2
-3.958,96.694,21.034,311.494,243.587,185.101,2.658,7.2
-4.25,98.771,21.034,175.646,208.455,182.502,2.66,5.9
-4.417,95.744,21.034,119.694,188.812,179.494,2.658,5.9
-4.583,84.705,21.034,149.129,168.588,175.123,2.659,7.4
-4.75,75.375,21.034,154.747,152.046,175.123,2.668,8.9
-4.875,63.88,21.034,141.885,135.332,175.123,2.666,11.1
-4.958,60.753,21.034,118.775,138.839,172.938,2.668,11.6
-4.958,59.364,21.062,101.696,147.616,171.98,2.674,12.4
-4.917,60.144,21.227,199.105,169.824,172.525,2.687,12.9
-5,60.998,21.45,180.887,186.124,173.073,2.695,12
-4.917,75.942,21.034,83.562,85.38,179.635,2.692,15.6
-4.751,73.547,21.034,63.931,87.059,178.683,2.699,14.2
-4.458,71.669,21.034,84.437,98.352,175.392,2.703,11.6
-4.375,72.756,21.034,92.795,110.316,172.663,2.697,10.6
-4.125,76.505,21.034,87.065,126.172,171.842,2.683,9.6
-3.833,80.585,21.034,119.932,141.239,172.253,2.66,9.5
-3.667,80.916,21.034,109.828,143.13,172.663,2.652,9.8
-3.25,78.584,21.034,115.813,135.703,172.253,2.655,10.7
-2.75,77.001,21.034,99.002,127.563,171.432,2.661,11.9
-2.75,83.433,21.034,107.03,116.825,170.612,2.668,11.8
-2.75,87.14,21.034,79.963,116.704,171.432,2.652,10.5
-2.833,96.277,21.034,68.995,117.101,173.48,2.642,7.7
-2.875,98.32,21.034,96.18,116.67,174.438,2.638,6.7
-2.833,96.171,21.034,109.398,114.986,175.399,2.637,7.8
-2.75,98.37,21.034,125.207,114.276,176.767,2.651,10
-2.667,95.121,21.034,136.864,114.167,179.5,2.651,11.1
-2.542,94.876,21.034,145.368,114.513,181.685,2.651,12.1
-2.417,93.145,21.034,122.438,113.879,182.778,2.65,11.7
-2.083,87.667,21.034,135.368,111.411,183.874,2.646,10.6
-1.75,86.376,21.034,109.72,109.804,183.326,2.638,10.7
-2,82.878,21.034,98.269,106.72,181.685,2.639,11
-1.917,83.333,21.034,90.009,105.448,182.23,2.633,12.4
-1.958,83.687,21.034,88.587,103.663,181.961,2.633,13.9
-1.917,84.189,21.034,82.692,102.448,181.961,2.633,14.2
-1.709,84.289,21.128,110.802,102.657,182.506,2.634,14.2
-1.626,82.744,21.313,80.653,105.601,182.502,2.64,14.2
-1.501,75.56,21.412,105.996,114.037,179.225,2.644,13.9
-1.584,72.603,21.412,102.182,122.077,177.856,2.666,14.9
-1.668,70.729,21.412,112.131,130.983,176.626,2.681,15.3
-1.709,72.56,21.397,182.376,137.951,176.764,2.684,14.7
-1.626,77.808,21.372,184.537,132.333,179.221,2.671,13.9
-2.126,83.432,21.232,85.394,118.393,181.682,2.642,11.4
-2.127,83.188,21.247,68.492,108.815,182.778,2.627,11.1
-1.96,77.451,21.133,94.953,101.98,181.961,2.624,11.9
-1.876,74.374,21.115,87.311,104.89,180.176,2.631,13.1
-1.834,74.962,21.199,133.207,116.004,177.033,2.645,15.5
-1.751,77.138,21.214,195.249,122.583,175.127,2.659,17.4
-1.751,94.067,21.252,155.193,126.497,177.994,2.649,18.5
-1.584,101.814,21.214,93.496,123.133,180.455,2.645,16.8
-1.501,113.976,21.273,80.127,115.89,185.239,2.627,12.6
-1.376,116.71,21.346,68.629,112.134,186.607,2.618,9.7
-1.126,113.878,21.412,76.234,110.186,185.787,2.617,7.3
-1.001,107.507,21.412,70.959,110.955,184.966,2.62,7.5
-1.001,103.009,21.306,85.343,110.09,184.966,2.631,8.7
-1.001,96.783,21.252,187.002,105.035,184.143,2.632,10.5
-1.043,91.906,21.24,146.681,100.486,183.326,2.63,11.7
-1.168,85.102,21.219,104.448,94.717,181.682,2.636,13
-1.252,83.063,21.232,75.811,92.154,180.045,2.646,13.4
-1.252,83.689,21.194,80.193,84.482,180.045,2.668,13.4
-1.335,87.563,21.219,74.372,84.89,178.404,2.671,12.8
-1.544,88.251,21.285,77.927,86.91,177.312,2.67,12.5
-1.793,86.315,21.346,80.254,87.286,177.719,2.666,12.8
-2.169,82.254,21.412,69.315,86.586,178.542,2.662,13.6
-2.254,79.38,21.412,85.407,87.329,177.994,2.661,14
-2.42,78.668,21.306,79.603,88.926,177.994,2.65,13.7
-2.671,78.647,21.359,78.831,91.646,176.075,2.638,14.3
-2.628,80.255,21.412,116.844,93.287,176.085,2.637,15.3
-2.421,85.464,21.412,99.755,95.465,177.994,2.639,16.5
-2.504,90.131,21.412,102.341,97.078,177.997,2.63,16.4
-2.631,101.063,21.412,61.779,103.617,181.275,2.618,13.7
-2.797,102.521,21.412,57.656,97.757,183.188,2.614,12
-2.964,99.17,21.412,123.244,90.056,183.598,2.622,11.9
-2.965,95.691,21.412,63.721,84.781,183.736,2.632,12.8
-2.966,92.376,21.412,73.254,75.17,185.373,2.639,13.6
-3.132,91.502,21.412,45.208,67.505,187.014,2.636,13.4
-3.009,94.305,21.412,36.573,62.006,186.2,2.628,13.3
-2.843,90.764,21.438,44.189,59.461,187.017,2.642,13.4
-2.76,89.961,21.438,56.815,58.092,188.799,2.654,13.7
-2.888,92.731,21.412,56.367,58.344,190.57,2.664,14.2
-3.139,94.439,21.412,47.971,59.247,188.658,2.67,14
-3.266,99.125,21.412,62.937,60.457,188.247,2.654,14.3
-3.434,94.71,21.412,55.19,63.685,186.607,2.655,14.4
-3.685,92.375,21.173,29.763,73.064,185.787,2.651,14.6
-3.77,91.211,21.046,31.927,80.516,185.787,2.648,15
-3.814,90.702,21.034,142.154,90.655,184.97,2.641,15.7
-3.9,94.118,21.034,110.483,96.657,183.329,2.634,16.2
-3.778,99.195,21.034,100.229,112.787,184.559,2.631,16.1
-4.751,124.396,21.034,182.21,250.47,181.692,2.659,7.9
-4.874,120.252,21.034,229.183,264.48,179.635,2.636,7.5
-4.541,121.46,21.034,217.277,252.608,179.635,2.632,7.3
-4.124,123.397,21.034,171.328,241.09,182.371,2.619,7.1
-3.789,124.897,21.034,151.011,237.491,183.598,2.615,7.1
-3.329,124.792,21.034,192.875,232.782,183.464,2.615,7.3
-3.246,121.252,21.034,206.364,226.588,183.736,2.613,7.2
-3.163,125.122,21.034,226.975,234.545,182.916,2.623,7.2
-3.037,126.563,21.034,167.411,247.232,182.233,2.624,7.1
-2.87,127.62,21.034,187.709,252.745,182.913,2.629,6.9
-2.66,129.358,21.034,204.932,264.826,183.605,2.637,6.2
-2.742,127.562,21.034,248.099,284.589,181.685,2.628,5.8
-2.743,126.878,21.034,234.663,336.705,181.275,2.618,5.3
-2.991,129.044,21.034,306.789,369.436,180.727,2.612,5.5
-3.197,131.459,21.034,272.009,387.367,180.183,2.614,6.1
-3.363,133.042,21.08,307.292,377.838,179.907,2.62,6.6
-3.694,133.626,21.219,287.509,345.294,179.497,2.627,7.1
-3.859,131.127,21.313,258.748,321.475,179.225,2.628,6.9
-3.857,132.124,21.173,235.617,306.372,179.225,2.639,6.7
-3.274,131.875,21.133,232.626,306.911,177.86,2.643,6.1
-3.021,134.116,21.1,242.981,311.828,176.902,2.645,5.7
-3.059,137.341,21.062,261.968,324.551,176.219,2.644,5.5
-2.973,134.252,21.034,254.856,331.353,175.947,2.642,5.5
-3.344,136.123,21.034,265.81,314.04,177.994,2.642,5.9
-3.198,134.707,21.034,288.666,312.095,178.542,2.639,5.9
-2.708,135.751,21.034,213.245,318.766,180.731,2.644,5.7
-2.167,137.25,21.034,222.513,321.167,182.778,2.649,5.7
-1.292,135.461,21.034,284.744,314.427,185.649,2.654,6.1
-0.876,129.38,21.034,212.701,306.599,187.017,2.655,6.6
-0.126,121.82,21.034,155.266,316.119,187.427,2.636,6.9
-0.209,117.362,21.034,126.726,296.201,186.335,2.63,6.7
0.082,117.494,21.034,203.225,246.543,186.604,2.627,6.5
0.291,119.252,21.034,214.934,217.822,186.193,2.627,6.5
0.375,120.375,21.034,161.755,200.403,184.556,2.627,6.5
0.625,120.685,21.034,108.938,193.023,183.736,2.618,5.9
0.708,118.769,21.034,113.379,186.801,182.368,2.616,5.2
0.666,109.769,21.034,170.94,181.489,181.685,2.609,5.2
0.499,102.334,21.034,268.492,183.747,181.958,2.602,5.8
0.208,94.106,21.034,104.325,188.001,182.778,2.591,7.2
0.125,91.315,21.034,128.849,183.058,183.326,2.584,8.4
-0.375,96.37,21.034,127.904,157.181,186.193,2.596,7.9
-0.375,95.502,21.034,123.62,152.228,187.562,2.606,7.6
-0.459,94.273,21.062,104.2,147.643,188.792,2.623,7.8
-0.626,91.679,21.173,119.916,150.638,188.658,2.629,8.2
-0.959,86.143,21.346,120.723,161.861,187.014,2.631,9
-1.126,83.805,21.293,133.949,168.162,185.373,2.634,9.5
-1.626,76.391,21.346,216.175,179.352,182.64,2.638,10.3
-2.127,67.354,21.161,113.873,195.869,181.275,2.642,10.4
-2.252,62.949,21.062,118.123,199.266,181.958,2.639,10.8
-2.21,60.342,21.067,180.359,195.231,182.916,2.626,11.8
-2.127,62.092,21.054,96.286,195.432,182.096,2.616,11.6
-1.627,71.114,20.757,126.059,191.992,186.6,2.598,11.1
-1.709,74.618,20.678,107.89,175.793,184.97,2.603,8.9
-1.919,76.25,20.638,108.232,164.594,185.242,2.614,6.2
-2.169,74.829,20.638,95.201,164.376,185.101,2.621,5.1
-2.627,70.956,20.65,72.739,170.275,183.05,2.628,5
-2.877,68.625,20.678,125.742,176.899,181.685,2.631,5.7
-3.002,68.625,20.638,196.129,199.016,179.635,2.635,9.9
-2.585,68.833,20.612,186.248,202.55,179.362,2.637,12.6
-2.419,68.022,20.612,144.514,201.636,179.362,2.634,14
-2.419,65.46,20.638,128.28,196.75,179.09,2.622,12.8
-2.252,64.002,20.638,123.833,197.726,177.994,2.615,10.3
-2.252,70.991,20.638,180.052,199.116,181.272,2.625,8.3
-1.421,73.245,20.638,247.976,206.341,182.092,2.62,8.1
-0.251,77.172,20.638,150.61,217.323,181.41,2.623,7.8
0.164,78.5,20.638,150.376,210.121,181.826,2.625,7.3
0.497,80.316,20.638,152.052,180.867,183.326,2.625,7.4
0.996,84.193,20.638,178.528,165.598,182.506,2.631,9
0.996,96.438,20.678,142.123,124.704,184.556,2.614,11.4
1.079,100.686,20.744,146.123,103.799,184.008,2.614,11.9
1.12,108.308,20.777,76.045,85.912,182.643,2.616,10.2
1.203,114.242,20.757,58.077,79.257,181.958,2.617,8.6
1.369,120.615,20.716,66.749,73.378,181.685,2.618,7.1
1.618,128.489,20.638,74.594,71.604,182.506,2.618,6.3
1.451,129.996,20.638,59.064,77.179,182.506,2.614,6
1.367,121.066,20.638,61.71,85.799,184.149,2.613,6.3
1.366,111.758,20.658,52.702,95.516,184.966,2.614,6.8
1.448,97.157,20.716,62.568,122.601,185.239,2.618,7.8
1.613,85.874,20.757,101.39,149.525,185.787,2.628,8.5
0.987,83.875,20.696,250.383,185.355,183.736,2.63,10.6
0.57,81.626,20.737,277.77,204.247,184.284,2.639,12
0.193,82.623,20.729,118.746,208.6,185.376,2.638,13
0.15,83.127,20.729,108.065,194.332,184.149,2.635,12.2
0.397,83.536,20.762,105.26,162.599,181.548,2.635,9.3
0.728,86.618,20.777,122.136,146.101,182.913,2.632,7.3
0.56,93.64,20.777,124.729,152.655,180.996,2.627,6.6
0.724,98.294,20.79,71.371,170.008,180.317,2.621,6.1
0.846,95.701,20.744,125.668,181.171,179.907,2.619,6.6
0.854,83.93,20.638,261.79,202.288,177.994,2.628,9.1
0.874,73.061,20.638,226.475,227.908,176.354,2.646,11.4
0.75,64.439,20.638,125.381,227.121,172.663,2.656,14.7
0.833,72.641,20.638,153.725,164.834,175.668,2.661,13.7
0.875,84.782,20.836,132.154,102.274,179.359,2.649,11.6
0.791,92.489,20.902,59.992,84.298,182.499,2.636,11
0.707,100.373,20.77,29.378,79.242,187.424,2.621,12.6
0.874,101.373,20.638,50.803,78.137,189.064,2.612,14.5
1.125,101.667,20.638,100.694,82.88,187.699,2.614,14.3
1.166,97.849,20.638,107.193,108.833,187.837,2.631,12.1
1.166,91.574,20.638,77.41,132.185,185.918,2.64,10.6
1.416,79.976,20.638,65.407,159.322,180.589,2.643,9.8
1.749,73.937,20.638,135.408,167.309,179.225,2.649,10.2
1.998,69.189,20.638,159.263,189.641,176.354,2.634,11.7
1.915,67.814,20.638,188.614,209.438,175.261,2.63,11.3
1.874,68.124,20.638,158.361,192.559,177.443,2.635,11.5
1.833,71.096,20.638,216.382,171.451,179.225,2.642,11.7
1.79,78.945,20.65,83.929,150.337,180.179,2.649,12.2
1.874,84.755,20.678,98.265,138.793,180.455,2.652,12.7
2.123,88.435,20.638,127.922,128.371,180.455,2.642,12.7
2.04,86.769,20.638,87.796,129.195,180.455,2.633,12
1.998,85.896,20.683,87.405,124.765,180.455,2.63,11.2
1.873,85.958,20.777,104.349,114.532,179.359,2.637,10.7
1.624,86.25,20.777,63.468,113.386,177.174,2.645,10.9
1.249,88.624,20.836,69.119,123.929,175.123,2.673,12.4
0.916,92.621,20.823,101.847,129.817,175.671,2.666,12.5
0.416,97.246,20.777,181.027,141.49,176.764,2.657,11.9
0.166,101.24,20.744,148.433,153.699,177.584,2.651,11.3
-0.166,105.132,20.724,112.06,172.849,177.997,2.647,10.7
-0.501,102.121,20.737,116.738,179.699,177.177,2.656,10.8
-0.876,99.367,20.716,185.738,173.73,180.042,2.66,9
-1.125,93.827,20.663,153.931,187.551,177.581,2.667,7.9
